timestamp,mac,rssi,origem
2025-04-05 15:31:22.176000,4A:E9:21:8B:E1:CE,-64.1,-64.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.090000,30:cc:21:14:be:83,-35.2,-35.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.093000,22:55:7E:84:10:17,-46.7,-46.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.096000,56:4b:54:3b:84:8f,-58.8,-58.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.099000,56:4b:54:3b:84:8f,-68.5,-68.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.102000,4A:E9:21:8B:E1:CE,-21.9,-21.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.105000,30:cc:21:14:be:83,-67.7,-67.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.108000,30:cc:21:14:be:83,-72.7,-72.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.111000,52:9F:14:D9:81:25,-60.6,-60.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.114000,52:9F:14:D9:81:25,4.8,4.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.117000,4A:E9:21:8B:E1:CE,-26.2,-26.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.120000,50:8a:06:fc:81:4d,-61.4,-61.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.123000,30:cc:21:14:be:83,-67.3,-67.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.126000,52:9F:14:D9:81:25,-54.2,-54.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.129000,56:4b:54:3b:84:8f,-62.8,-62.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.132000,56:4b:54:3b:84:8f,-26.7,-26.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.135000,50:8a:06:fc:81:4d,-75.5,-75.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.138000,22:55:7E:84:10:17,-35.9,-35.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.141000,52:9F:14:D9:81:25,-70.9,-70.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.144000,50:8a:06:fc:81:4d,-66.7,-66.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.147000,56:4b:54:3b:84:8f,-35.6,-35.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.150000,4A:E9:21:8B:E1:CE,-51.2,-51.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.153000,52:9F:14:D9:81:25,-68.0,-68.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.156000,30:cc:21:14:be:83,-57.8,-57.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.159000,50:8a:06:fc:81:4d,-70.1,-70.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.162000,22:55:7E:84:10:17,-75.3,-75.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.165000,56:4b:54:3b:84:8f,-64.6,-64.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.168000,50:8a:06:fc:81:4d,-72.5,-72.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.171000,52:9F:14:D9:81:25,4.2,4.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.174000,56:4b:54:3b:84:8f,-63.2,-63.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.177000,4A:E9:21:8B:E1:CE,-75.6,-75.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.180000,30:cc:21:14:be:83,-59.8,-59.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.183000,30:cc:21:14:be:83,-64.9,-64.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.186000,56:4b:54:3b:84:8f,-79.7,-79.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.189000,4A:E9:21:8B:E1:CE,-62.2,-62.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.192000,52:9F:14:D9:81:25,-73.3,-73.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.195000,50:8a:06:fc:81:4d,-43.8,-43.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.198000,50:8a:06:fc:81:4d,-74.9,-74.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.201000,30:cc:21:14:be:83,-59.0,-59.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.204000,56:4b:54:3b:84:8f,-63.8,-63.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.207000,4A:E9:21:8B:E1:CE,-53.2,-53.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.210000,22:55:7E:84:10:17,-39.9,-39.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.213000,50:8a:06:fc:81:4d,-22.2,-22.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.216000,56:4b:54:3b:84:8f,-76.6,-76.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.219000,22:55:7E:84:10:17,-59.2,-59.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.222000,30:cc:21:14:be:83,-28.3,-28.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.225000,30:cc:21:14:be:83,-57.1,-57.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.228000,52:9F:14:D9:81:25,-67.2,-67.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.231000,56:4b:54:3b:84:8f,-35.3,-35.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.234000,4A:E9:21:8B:E1:CE,-22.7,-22.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.237000,4A:E9:21:8B:E1:CE,-58.2,-58.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.240000,52:9F:14:D9:81:25,-59.7,-59.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.243000,30:cc:21:14:be:83,-72.8,-72.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.246000,52:9F:14:D9:81:25,-70.5,-70.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.249000,4A:E9:21:8B:E1:CE,2.9,2.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.252000,52:9F:14:D9:81:25,-70.1,-70.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.255000,22:55:7E:84:10:17,-24.7,-24.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.258000,4A:E9:21:8B:E1:CE,-43.5,-43.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.261000,22:55:7E:84:10:17,-59.6,-59.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.264000,22:55:7E:84:10:17,-75.4,-75.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.267000,56:4b:54:3b:84:8f,-76.1,-76.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.270000,50:8a:06:fc:81:4d,-24.4,-24.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.273000,56:4b:54:3b:84:8f,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.276000,56:4b:54:3b:84:8f,-74.6,-74.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.279000,52:9F:14:D9:81:25,-64.2,-64.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.282000,50:8a:06:fc:81:4d,-42.6,-42.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.285000,56:4b:54:3b:84:8f,-53.2,-53.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.288000,30:cc:21:14:be:83,-65.9,-65.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.291000,22:55:7E:84:10:17,-42.7,-42.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.294000,56:4b:54:3b:84:8f,-56.4,-56.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.297000,56:4b:54:3b:84:8f,-69.5,-69.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.300000,50:8a:06:fc:81:4d,-23.1,-23.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.303000,22:55:7E:84:10:17,-26.4,-26.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.306000,22:55:7E:84:10:17,-45.9,-45.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.309000,4A:E9:21:8B:E1:CE,-25.2,-25.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.312000,4A:E9:21:8B:E1:CE,2.1,2.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.315000,4A:E9:21:8B:E1:CE,-59.0,-59.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.318000,30:cc:21:14:be:83,-71.0,-71.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.321000,56:4b:54:3b:84:8f,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.324000,30:cc:21:14:be:83,-59.2,-59.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.327000,4A:E9:21:8B:E1:CE,-67.9,-67.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.330000,56:4b:54:3b:84:8f,-54.4,-54.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.333000,52:9F:14:D9:81:25,-54.3,-54.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.336000,56:4b:54:3b:84:8f,-55.7,-55.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.339000,52:9F:14:D9:81:25,-55.1,-55.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.342000,50:8a:06:fc:81:4d,2.4,2.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.345000,22:55:7E:84:10:17,-24.3,-24.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.348000,52:9F:14:D9:81:25,-60.0,-60.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.351000,50:8a:06:fc:81:4d,-70.9,-70.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.354000,50:8a:06:fc:81:4d,-60.7,-60.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.357000,50:8a:06:fc:81:4d,-67.6,-67.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.360000,50:8a:06:fc:81:4d,-68.2,-68.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.363000,22:55:7E:84:10:17,-44.9,-44.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.366000,4A:E9:21:8B:E1:CE,-67.5,-67.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.369000,22:55:7E:84:10:17,-0.5,-0.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.372000,22:55:7E:84:10:17,2.1,2.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.375000,52:9F:14:D9:81:25,-72.0,-72.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.378000,56:4b:54:3b:84:8f,-53.8,-53.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.381000,30:cc:21:14:be:83,-70.2,-70.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.384000,22:55:7E:84:10:17,-71.0,-71.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.387000,4A:E9:21:8B:E1:CE,-62.5,-62.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.390000,50:8a:06:fc:81:4d,-21.0,-21.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.393000,30:cc:21:14:be:83,-55.1,-55.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.396000,22:55:7E:84:10:17,1.1,1.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.399000,52:9F:14:D9:81:25,-71.9,-71.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.402000,22:55:7E:84:10:17,-57.3,-57.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.405000,4A:E9:21:8B:E1:CE,-60.1,-60.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.408000,52:9F:14:D9:81:25,-61.9,-61.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.411000,4A:E9:21:8B:E1:CE,-48.6,-48.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.414000,22:55:7E:84:10:17,-32.8,-32.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.417000,22:55:7E:84:10:17,-44.1,-44.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.420000,50:8a:06:fc:81:4d,-73.8,-73.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.423000,22:55:7E:84:10:17,-27.4,-27.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.426000,50:8a:06:fc:81:4d,-75.2,-75.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.429000,4A:E9:21:8B:E1:CE,-96.2,-96.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.432000,56:4b:54:3b:84:8f,-24.3,-24.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.435000,56:4b:54:3b:84:8f,-73.1,-73.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.438000,56:4b:54:3b:84:8f,-53.0,-53.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.441000,30:cc:21:14:be:83,-66.9,-66.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.444000,52:9F:14:D9:81:25,-58.9,-58.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.447000,56:4b:54:3b:84:8f,-60.6,-60.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.450000,22:55:7E:84:10:17,-72.9,-72.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.453000,22:55:7E:84:10:17,-62.8,-62.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.456000,52:9F:14:D9:81:25,-57.9,-57.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.459000,52:9F:14:D9:81:25,-67.2,-67.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.462000,52:9F:14:D9:81:25,-70.5,-70.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.465000,52:9F:14:D9:81:25,-66.4,-66.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.468000,4A:E9:21:8B:E1:CE,-43.4,-43.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.471000,22:55:7E:84:10:17,-57.9,-57.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.474000,30:cc:21:14:be:83,-56.7,-56.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.477000,50:8a:06:fc:81:4d,-1.2,-1.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.480000,22:55:7E:84:10:17,-63.1,-63.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.483000,50:8a:06:fc:81:4d,-69.2,-69.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.486000,30:cc:21:14:be:83,-68.3,-68.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.489000,50:8a:06:fc:81:4d,-50.5,-50.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.492000,22:55:7E:84:10:17,-45.6,-45.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.495000,30:cc:21:14:be:83,-78.9,-78.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.498000,30:cc:21:14:be:83,-56.2,-56.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.501000,50:8a:06:fc:81:4d,2.0,2.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.504000,30:cc:21:14:be:83,-75.8,-75.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.507000,30:cc:21:14:be:83,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.510000,30:cc:21:14:be:83,-69.8,-69.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.513000,50:8a:06:fc:81:4d,1.6,1.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.516000,22:55:7E:84:10:17,-46.6,-46.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.519000,56:4b:54:3b:84:8f,-55.4,-55.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.522000,56:4b:54:3b:84:8f,-58.6,-58.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.525000,52:9F:14:D9:81:25,-73.5,-73.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.528000,56:4b:54:3b:84:8f,-71.0,-71.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.531000,50:8a:06:fc:81:4d,-66.8,-66.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.534000,56:4b:54:3b:84:8f,-73.9,-73.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.537000,30:cc:21:14:be:83,-57.6,-57.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.540000,4A:E9:21:8B:E1:CE,1.7,1.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.543000,56:4b:54:3b:84:8f,-65.4,-65.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.546000,30:cc:21:14:be:83,-56.4,-56.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.549000,50:8a:06:fc:81:4d,-59.1,-59.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.552000,50:8a:06:fc:81:4d,0.2,0.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.555000,4A:E9:21:8B:E1:CE,-69.7,-69.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.558000,30:cc:21:14:be:83,-73.7,-73.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.561000,50:8a:06:fc:81:4d,-43.1,-43.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.564000,30:cc:21:14:be:83,-71.7,-71.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.567000,4A:E9:21:8B:E1:CE,-66.8,-66.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.570000,50:8a:06:fc:81:4d,-40.3,-40.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.573000,4A:E9:21:8B:E1:CE,-25.2,-25.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.576000,50:8a:06:fc:81:4d,-69.2,-69.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.579000,4A:E9:21:8B:E1:CE,-68.0,-68.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.582000,50:8a:06:fc:81:4d,-59.8,-59.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.585000,22:55:7E:84:10:17,-43.0,-43.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.588000,56:4b:54:3b:84:8f,-50.1,-50.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.591000,30:cc:21:14:be:83,-59.2,-59.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.594000,56:4b:54:3b:84:8f,-71.7,-71.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.597000,30:cc:21:14:be:83,-57.8,-57.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.600000,30:cc:21:14:be:83,-59.6,-59.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.603000,50:8a:06:fc:81:4d,-47.5,-47.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.606000,50:8a:06:fc:81:4d,-24.6,-24.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.609000,50:8a:06:fc:81:4d,-57.6,-57.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.612000,4A:E9:21:8B:E1:CE,-74.4,-74.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.615000,52:9F:14:D9:81:25,-62.4,-62.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.618000,56:4b:54:3b:84:8f,-73.0,-73.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.621000,30:cc:21:14:be:83,-69.9,-69.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.624000,30:cc:21:14:be:83,-74.7,-74.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.627000,56:4b:54:3b:84:8f,-72.3,-72.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.630000,22:55:7E:84:10:17,-34.7,-34.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.633000,22:55:7E:84:10:17,-40.5,-40.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.636000,4A:E9:21:8B:E1:CE,1.4,1.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.639000,50:8a:06:fc:81:4d,-61.1,-61.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.642000,4A:E9:21:8B:E1:CE,-71.2,-71.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.645000,22:55:7E:84:10:17,-44.2,-44.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.648000,52:9F:14:D9:81:25,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.651000,52:9F:14:D9:81:25,-74.3,-74.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.654000,56:4b:54:3b:84:8f,-69.0,-69.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.657000,56:4b:54:3b:84:8f,-56.7,-56.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.660000,50:8a:06:fc:81:4d,-68.3,-68.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.663000,30:cc:21:14:be:83,-74.1,-74.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.666000,30:cc:21:14:be:83,-58.5,-58.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.669000,52:9F:14:D9:81:25,-35.5,-35.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.672000,22:55:7E:84:10:17,-67.8,-67.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.675000,30:cc:21:14:be:83,-73.3,-73.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.678000,22:55:7E:84:10:17,-51.0,-51.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.681000,52:9F:14:D9:81:25,-59.3,-59.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.684000,52:9F:14:D9:81:25,-73.2,-73.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.687000,4A:E9:21:8B:E1:CE,-46.6,-46.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.690000,22:55:7E:84:10:17,4.7,4.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.693000,50:8a:06:fc:81:4d,-69.8,-69.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.696000,22:55:7E:84:10:17,-77.5,-77.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.699000,52:9F:14:D9:81:25,-72.2,-72.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.702000,4A:E9:21:8B:E1:CE,-24.9,-24.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.705000,4A:E9:21:8B:E1:CE,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.708000,30:cc:21:14:be:83,-72.3,-72.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.711000,50:8a:06:fc:81:4d,0.0,0.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.714000,50:8a:06:fc:81:4d,-23.7,-23.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.717000,22:55:7E:84:10:17,-45.2,-45.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.720000,56:4b:54:3b:84:8f,-65.2,-65.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.723000,4A:E9:21:8B:E1:CE,-73.9,-73.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.726000,30:cc:21:14:be:83,-74.1,-74.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.729000,56:4b:54:3b:84:8f,-67.6,-67.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.732000,4A:E9:21:8B:E1:CE,-43.3,-43.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.735000,56:4b:54:3b:84:8f,-75.7,-75.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.738000,56:4b:54:3b:84:8f,-55.6,-55.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.741000,52:9F:14:D9:81:25,-69.1,-69.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.744000,22:55:7E:84:10:17,-63.7,-63.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.747000,50:8a:06:fc:81:4d,-93.4,-93.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.750000,52:9F:14:D9:81:25,-61.5,-61.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.753000,52:9F:14:D9:81:25,-66.4,-66.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.756000,56:4b:54:3b:84:8f,-69.3,-69.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.759000,52:9F:14:D9:81:25,-66.2,-66.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.762000,56:4b:54:3b:84:8f,-61.2,-61.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.765000,4A:E9:21:8B:E1:CE,-70.3,-70.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.768000,52:9F:14:D9:81:25,-58.6,-58.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.771000,56:4b:54:3b:84:8f,-35.1,-35.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.774000,22:55:7E:84:10:17,-58.9,-58.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.777000,22:55:7E:84:10:17,0.9,0.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.780000,22:55:7E:84:10:17,-25.4,-25.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.783000,4A:E9:21:8B:E1:CE,-47.6,-47.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.786000,56:4b:54:3b:84:8f,-71.4,-71.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.789000,50:8a:06:fc:81:4d,-69.5,-69.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.792000,50:8a:06:fc:81:4d,-68.4,-68.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.795000,30:cc:21:14:be:83,-54.5,-54.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.798000,30:cc:21:14:be:83,-72.2,-72.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:30.801000,4A:E9:21:8B:E1:CE,-22.4,-22.4 dBm | Origem: Cliente desconhecido
